Sales_organisation_cd,APPLE_ID,CUST_ID,Legal Name,price_grp_cd,AUTH_DESCRIPTION,Billing_Block_Cd,Order_Block_Cd,Delivery_Block_Cd,Posting_Block_Cd,Sales_Block_Cd,Marked_For_Delete_Ind,Acct_Status_Cd
1510,1985139,1217910,"""SHAANXI WUGONG YUFEI WENHUA""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1985456,1217912,"""GAOMISHI LIQUNLU LIANZHONG""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1986738,1219211,"""KUAIYIGOU (BEIJING) KEJI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1988171,1219468,"""BOXINGXIAN ZHONGLIAN""",RB,,,ZB,,,,N,ACTIVE
1510,1988186,1220968,"""GUANGZHOUSHI GUIYU KEJI""",RB,,,ZB,,,,Y,INACTIVE
1510,1988204,1220397,"""XI'AN SEKU SHUJI XINXI KEJI""",RB,,,ZB,,,,N,INACTIVE
1510,1988657,1219668,"""JIAXINGSHI NANHUQU CHENGXI""",RB,,,ZB,,,,Y,INACTIVE
1510,1990742,1220619,"""DALIAN ZHENGDE SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1990749,1220621,"""FUNANXIAN HUARONG KEJI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1990845,1220617,"""HAIXINGXIAN XINGTONG TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1990897,1221292,"""RUYUAN YAOZU ZIZHIXIAN HAISEN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1991056,1223034,"""WUXIXIAN ZHENHUA SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1991356,1221294,"""HAILINSHI CHENYU TONGXUN QICAIDIAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1991364,1222748,"""HEBISHI CHUANYIN SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1991411,1221562,"""HUNAN GUANGHAO HUILONG""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1991457,1221560,"""RENHUAISHI HONGRUIDA TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1991810,1221298,"""TIANSHUI JIAJIE SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1991820,1223228,"""ZHENGZHOU GAOYOUGAO SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1991869,1222247,"""BAICHENGSHI ZHISHANG TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1991904,1221290,"""SHIZUISHANSHI GUOBEI SHIGUANG""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1991915,1221802,"""JIANGSU ZHISHANG CHAOPIN""",RB,,,ZB,,,,N,INACTIVE
1510,1992172,1221808,"""NANNINGSHI LELIAN SHANGMAO""",RB,,,ZB,,,,N,INACTIVE
1510,1992697,1221806,"""NANTONG XUANYIN DIANSHENG""",RB,"ACCESSORIES, BEATS PRODUCTS",,ZB,,,,N,ACTIVE
1510,1992781,1221810,"""ZAOYANGSHI JIALIAN DIANZI CHANPIN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1992785,1222514,"""ZHANGYE SHUNYU TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1993849,1221804,"""QIXINGGUANQU TENGLONG TONGXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1993857,1223030,"""HUBEI JIAQIAN ZHINENG KEJI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1994805,1222518,"""MEIZHOUSHI XINHANGYU TONGXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1994841,1222037,"""BINXIAN XINSHENGMING DIANXIN DAILI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1994857,1222039,"""HENAN SAIDE SHANGMAO YOUXIAN GONGSI""",RB,,,ZB,,,,N,ACTIVE
1510,1994865,1222516,"""NINGXIA YANGFAN QIHANG SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1995184,1222035,"""ZHEJIANG LIANDA SHUMA KEJI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1995526,1222249,"""SIPINGSHI HONGXIANG SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1995943,1227020,"""CHENZHOUSHI KUASHIJI TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1995959,1223032,"""NANTONGSHI TONGZHOUQU LONGXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1996008,1223226,"""GUANGDONG YILIAN DIANXUN FUWU""",RB,,,ZB,,,,N,ACTIVE
1510,1997705,1226447,"""DONGGUANSHI GUANGYUE TONGXUN""",RB,,,ZB,91,,,N,INACTIVE
1510,1997705,1226449,"""DONGGUANSHI GUANGYUE TONGXUN""",,,,,91,,,N,ACTIVE
1510,1997956,1223652,"""PUCHENGXIAN CHENHUI TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1997956,1223654,"""PUCHENGXIAN CHENHUI TONGXUN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,1997963,1223640,"""FUJIAN ZHIQIANG TONGXUN SHEBEI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1997963,1223642,"""FUJIAN ZHIQIANG TONGXUN SHEBEI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,1998010,1223499,"""SHUANGLIAOSHI LANKE TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1998010,1223502,"""SHUANGLIAOSHI LANKE TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,1998755,1223644,"""ALA'ERSHI HUASHENG YANGGUANG""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1998755,1223646,"""ALA'ERSHI HUASHENG YANGGUANG""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2000131,1228098,"""YANGXIN ZHONGJIN TONGXIN QICAI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2000131,1228100,"""YANGXIN ZHONGJIN TONGXIN QICAI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2000138,1224817,"""YANJINXIAN PINFEI TONGXUN QICAI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2000138,1224819,"""YANJINXIAN PINFEI TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2000248,1224941,"""BOZHOUSHI FENGSHUO DIANZI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2000248,1224943,"""BOZHOUSHI FENGSHUO DIANZI KEJI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2000256,1224933,"""MENGZI DAOXIN TONGXUN QICAIDIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2000256,1224935,"""MENGZI DAOXIN TONGXUN QICAIDIAN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2000266,1224937,"""MAOMINGSHI TONGHENG TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2000266,1224939,"""MAOMINGSHI TONGHENG TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2000610,1229576,"""LONGKOU TONGTIANDI TONGXUN KEJI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2000610,1229578,"""LONGKOU TONGTIANDI TONGXUN KEJI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2000926,1226642,"""DISNEY STORE (SHANGHAI) LIMITED""",RB,,,ZB,91,,,Y,INACTIVE
1510,2000926,1226644,"""DISNEY STORE (SHANGHAI) LIMITED""",,,,,91,,,N,ACTIVE
1510,2002264,1225607,"""JINGXIAN RONGXIN TONGXUN JINGYINGBU""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2002264,1225609,"""JINGXIAN RONGXIN TONGXUN JINGYINGBU""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2002917,1226246,"""XIONGXIAN YOUFU SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2002917,1226248,"""XIONGXIAN YOUFU SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2003148,1227720,"""GONGZHULINGSHI HEIMA DIANZI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2003148,1227722,"""GONGZHULINGSHI HEIMA DIANZI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2003161,1226871,"""TAIZHOUSHI XINJUESHI TONGXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2003161,1226873,"""TAIZHOUSHI XINJUESHI TONGXIN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2003204,1226451,"""FENGNING MANZU ZIZHIXIAN JIEYIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2003204,1226453,"""FENGNING MANZU ZIZHIXIAN JIEYIN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2003223,1226439,"""JULUXIAN TIANBAIYI SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2003223,1226441,"""JULUXIAN TIANBAIYI SHANGMAO""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2003241,1226459,"""JIZHOUQU YINGBIN DAJIE WENJI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2003241,1226461,"""JIZHOUQU YINGBIN DAJIE WENJIE""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2003486,1226455,"""LUOSHANXIAN ZHONGYI SHOUJIDIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2003486,1226457,"""LUOSHANXIAN ZHONGYI SHOUJIDIAN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2003493,1226443,"""TANGHEXIAN CHANGJIU""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2003493,1226445,"""TANGHEXIAN CHANGJIU""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2003828,1226867,"""HUNCHUNSHI JINMA TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2003828,1226869,"""HUNCHUNSHI JINMA TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2003847,1226863,"""XIANGTANXIAN ZHONGDA SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2003847,1226865,"""XIANGTANXIAN ZHONGDA SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2004858,1227110,"""NANJING TIANYU GUANZHI WANGLUO""",RB,,,ZB,91,,,N,INACTIVE
1510,2004858,1227112,"""NANJING TIANYU GUANZHI WANGLUO""",,,,,91,,,N,ACTIVE
1510,2005326,1228093,"""LINGSHOUXIAN GUOLI TONGXUNBU""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2005326,1228095,"""LINGSHOUXIAN GUOLI TONGXUNBU""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2005352,1227491,"""YUEYANG SHIJI ZHONGYI SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2005352,1227493,"""YUEYANG SHIJI ZHONGYI SHANGMA""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2006164,1227516,"""BEIJING JINGDONG SHIJI MAOYI""",RC,,,,,,,N,ACTIVE
1510,2006164,1227518,"""BEIJING JINGDONG SHIJI MAOYI""",,,,,,,,N,ACTIVE
1510,2006164,1282411,"""BEIJING JINGDONG SHIJI MAOYI""",RC,,,,,,,N,ACTIVE
1510,2008054,1228112,"""WANYUANSHI ZULIN TONGXUN""",RB,,,ZB,91,,,N,ACTIVE
1510,2008054,1228114,"""WANYUANSHI ZULIN TONGXUN""",,,,,91,,,N,ACTIVE
1510,2008061,1228405,"""LUOTIANXIAN BOQIANG DIANXINCHENG""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008061,1228407,"""LUOTIANXIAN BOQIANG DIANXINCHENG""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008072,1228102,"""NEIMENGGU YILE WULIAN KEJI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008072,1228104,"""NEIMENGGU YILE WULIAN KEJI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008084,1228107,"""YIDUSHI HANYI TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008084,1228110,"""YIDUSHI HANYI TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008104,1228397,"""QIN'ANXIAN HONGTAO TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008104,1228399,"""QIN'ANXIAN HONGTAO TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008118,1229564,"""YUNYANGXIAN SHENGJIE SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008118,1229566,"""YUNYANGXIAN SHENGJIE SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008127,1229861,"""XIANNINGSHI YINQUAN TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008127,1229863,"""XIANNINGSHI YINQUAN TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008142,1228969,"""ANNING YISHANG TONGXUN YOUXIAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008142,1228971,"""ANNING YISHANG TONGXUN YOUXIAN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008899,1228623,"""HULUDAOSHI KANGDA AIBO TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008899,1228625,"""HULUDAOSHI KANGDA AIBO TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008914,1228401,"""JIAYUGUAN TIANYITONG TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008914,1228403,"""JIAYUGUAN TIANYITONG TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008925,1229560,"""ZHANGWUXIAN ZHIGAO LIANWANG""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008925,1229562,"""ZHANGWUXIAN ZHIGAO LIANWANG""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008970,1229556,"""HEZHOUSHI BABUQU BOXUN TONGXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008970,1229558,"""HEZHOUSHI BABUQU BOXUN TONGXIN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2008998,1229580,"""TUMOTEYOUQI SALAQI JINPIN TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2008998,1229582,"""TUMOTEYOUQI SALAQI JINPIN TONGXUN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2009005,1233462,"""LUOCHUANXIAN SHENGLUO ZHINENG""",RB,,,ZB,91,,,N,INACTIVE
1510,2009005,1233464,"""LUOCHUANXIAN SHENGLUO ZHINENG""",,,,ZB,91,,,N,ACTIVE
1510,2009628,1228973,"""TONGLING KUCHENG SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2009628,1228975,"""TONGLING KUCHENG SHANGMAO""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2009658,1229865,"""NEIMENGGU XINYUAN KEJI YOUXIAN""",RB,,,ZB,91,,,N,ACTIVE
1510,2009658,1229867,"""NEIMENGGU XINYUAN KEJI YOUXIAN""",,,,,91,,,N,ACTIVE
1510,2009687,1229572,"""ZHAOYUANXIAN TIANYU TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2009687,1229574,"""ZHAOYUANXIAN TIANYU TONGXUN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2009699,1228961,"""TAIHEXIAN HENGDA ZICHAN GUANLI""",RB,,,ZB,91,,,N,ACTIVE
1510,2009699,1228963,"""TAIHEXIAN HENGDA ZICHAN GUANLI""",,,,,91,,,N,ACTIVE
1510,2009732,1228965,"""HUIZHOUSHI YIHE KEJI YOUXIAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2009732,1228967,"""HUIZHOUSHI YIHE KEJI YOUXIAN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2009753,1229568,"""XUNHUAXIAN KAIYUAN TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2009753,1229570,"""XUNHUAXIAN KAIYUAN TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2010238,1229548,"""FUYUSHI SANCHAHEZHEN HUANQIU""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2010238,1229550,"""FUYUSHI SANCHAHEZHEN HUANQIU""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2011760,1229552,"""CHUXIONG KUXUN SHANGMA""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2011760,1229554,"""CHUXIONG KUXUN SHANGMA""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2031305,1229870,"""HONGHUSHI MINGYE DIANZI YOUXIAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2031305,1229872,"""HONGHUSHI MINGYE DIANZI YOUXIAN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2035171,1234613,"""ALUKE'ERQINQI TIANSHANZHEN XINLU""",RB,,,ZB,91,,,N,ACTIVE
1510,2035171,1234615,"""ALUKE'ERQINQI TIANSHANZHEN XINLU""",,,,,91,,,N,ACTIVE
1510,2035490,1232127,"""PINGSHANXIAN HESHUN TONGXUNBU""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2035490,1232129,"""PINGSHANXIAN HESHUN TONGXUNBU""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2035508,1232336,"""BAODING DONGCHENG DIANZI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2035508,1232338,"""BAODING DONGCHENG DIANZI KEJI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2035538,1233022,"""ZANHUANGXIAN QINGTIAN SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2035538,1233024,"""ZANHUANGXIAN QINGTIAN SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2035542,1232768,"""LIAOYUANSHI LONG'AN SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2035542,1232770,"""LIAOYUANSHI LONG'AN SHANGMAO""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2035552,1235301,"""BEIJING ZHONGGANG TONGDA""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2035552,1235303,"""BEIJING ZHONGGANG TONGDA""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2035559,1232546,"""BEIJING YINGGUAN TIANCHENG""",P9,"APPLE CPU, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2035559,1232548,"""BEIJING YINGGUAN TIANCHENG""",,"APPLE CPU, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2035594,1233018,"""YANGQUANSHI GUANGYANG SHANGMAO""",RB,,,ZB,91,,,N,INACTIVE
1510,2035594,1233020,"""YANGQUANSHI GUANGYANG SHANGMAO""",,,,,91,,,N,ACTIVE
1510,2035969,1238118,"""KUNMING RUNZHIPIN SHANGMAO""",RB,,,ZB,91,,,N,INACTIVE
1510,2035969,1238120,"""KUNMING RUNZHIPIN SHANGMAO""",,,,,91,,,N,ACTIVE
1510,2035976,1232542,"""SHENZHENSHI BENXIONG SHUMA KEJI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
